run_id,specimen_id,gm_id,analysis_protocol_id,im_grid_id,im_type,im_level,im_value,scale_factor,converged,analysis_status,gm_file,dt,npts,opensees_returncode,edp_max_drift_ratio,edp_residual_drift_ratio,steel_tube_eps_t_max,steel_tube_eps_c_min,concrete_core_eps_c_min,record_set
S01/ILA027-E/P1/G3fine_r36/SaT1/10,S01,ILA027-E,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ILA027-E.AT2,0.005,17801,0,0.015242366666666667,0.0010634466666666665,0.00324869,-0.00324869,0.0,FF22
S01/ILA027-E/P1/G3fine_r36/SaT1/11,S01,ILA027-E,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ILA027-E.AT2,0.005,17801,0,0.0167503,0.00065199,0.00359987,-0.00359987,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/0,S02,ILA027-E,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ILA027-E.AT2,0.005,17801,0,0.0014685937499999998,0.00035888125,0.000309782,-0.000309782,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/1,S02,ILA027-E,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ILA027-E.AT2,0.005,17801,0,0.0029371874999999997,0.0007177625,0.000619563,-0.000619563,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/2,S02,ILA027-E,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ILA027-E.AT2,0.005,17801,0,0.00440578125,0.0010767968749999998,0.000929355,-0.000929355,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/3,S02,ILA027-E,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ILA027-E.AT2,0.005,17801,0,0.00587478125,0.00144049375,0.00123946,-0.00123946,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/4,S02,ILA027-E,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ILA027-E.AT2,0.005,17801,0,0.0073475625,0.001845503125,0.00155267,-0.00155267,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/5,S02,ILA027-E,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ILA027-E.AT2,0.005,17801,0,0.008838625,0.0023896062499999997,0.00187916,-0.00187916,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/6,S02,ILA027-E,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ILA027-E.AT2,0.005,17801,0,0.0103781875,0.00313090625,0.0022339,-0.0022339,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/7,S02,ILA027-E,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ILA027-E.AT2,0.005,17801,0,0.011980249999999998,0.0038993749999999996,0.00261944,-0.00261944,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/8,S02,ILA027-E,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ILA027-E.AT2,0.005,17801,0,0.0135926875,0.004013218749999999,0.00301439,-0.00301439,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/9,S02,ILA027-E,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ILA027-E.AT2,0.005,17801,0,0.0150963125,0.00265211875,0.00338333,-0.00338333,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/10,S02,ILA027-E,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ILA027-E.AT2,0.005,17801,0,0.01636834375,0.00198663125,0.00369428,-0.00369428,0.0,FF22
S02/ILA027-E/P1/G3fine_r36/SaT1/11,S02,ILA027-E,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ILA027-E.AT2,0.005,17801,0,0.01734209375,0.00235386875,0.00393239,-0.00393239,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/0,S03,ILA027-E,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ILA027-E.AT2,0.005,17801,0,0.0012563171428571428,4.952571428571428e-05,0.000269211,-0.000269211,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/1,S03,ILA027-E,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ILA027-E.AT2,0.005,17801,0,0.0025126314285714288,9.905085714285715e-05,0.000538421,-0.000538421,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/2,S03,ILA027-E,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ILA027-E.AT2,0.005,17801,0,0.0037688857142857144,0.00014850485714285714,0.000807624,-0.000807624,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/3,S03,ILA027-E,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ILA027-E.AT2,0.005,17801,0,0.0050238,0.00019606542857142858,0.00107662,-0.00107662,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/4,S03,ILA027-E,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ILA027-E.AT2,0.005,17801,0,0.006265657142857143,0.00022624885714285715,0.00134353,-0.00134353,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/5,S03,ILA027-E,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ILA027-E.AT2,0.005,17801,0,0.007434457142857143,0.00018340742857142858,0.00159773,-0.00159773,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/6,S03,ILA027-E,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ILA027-E.AT2,0.005,17801,0,0.00836742857142857,2.2503171428571426e-05,0.00180631,-0.00180631,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/7,S03,ILA027-E,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ILA027-E.AT2,0.005,17801,0,0.009047571428571429,0.00043102285714285716,0.00196135,-0.00196135,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/8,S03,ILA027-E,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ILA027-E.AT2,0.005,17801,0,0.009990714285714285,0.0010297714285714286,0.00218452,-0.00218452,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/9,S03,ILA027-E,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ILA027-E.AT2,0.005,17801,0,0.0107114,0.0019663914285714284,0.00236365,-0.00236365,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/10,S03,ILA027-E,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ILA027-E.AT2,0.005,17801,0,0.011106085714285714,0.0028581714285714284,0.002465,-0.002465,0.0,FF22
S03/ILA027-E/P1/G3fine_r36/SaT1/11,S03,ILA027-E,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ILA027-E.AT2,0.005,17801,0,0.0113004,0.0034219714285714286,0.00252835,-0.00252835,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/0,S04,ILA027-E,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ILA027-E.AT2,0.005,17801,0,0.002834589285714286,0.0005075428571428572,0.000531486,-0.000531486,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/1,S04,ILA027-E,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ILA027-E.AT2,0.005,17801,0,0.005668642857142857,0.0010038642857142857,0.00106294,-0.00106294,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/2,S04,ILA027-E,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ILA027-E.AT2,0.005,17801,0,0.008460464285714286,0.001108514285714286,0.00159061,-0.00159061,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/3,S04,ILA027-E,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ILA027-E.AT2,0.005,17801,0,0.010787178571428573,6.646928571428572e-05,0.0020543,-0.0020543,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/4,S04,ILA027-E,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ILA027-E.AT2,0.005,17801,0,0.012279678571428572,0.001056925,0.00237427,-0.00237427,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/5,S04,ILA027-E,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ILA027-E.AT2,0.005,17801,0,0.013805142857142858,0.0004169642857142857,0.00270983,-0.00270983,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/6,S04,ILA027-E,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ILA027-E.AT2,0.005,17801,0,0.01547907142857143,0.0026488535714285716,0.00308631,-0.00308631,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/7,S04,ILA027-E,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ILA027-E.AT2,0.005,17801,0,0.016311714285714287,0.002213907142857143,0.00327721,-0.00327721,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/8,S04,ILA027-E,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ILA027-E.AT2,0.005,17801,0,0.0181515,0.00017652107142857146,0.00363533,-0.00363533,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/9,S04,ILA027-E,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ILA027-E.AT2,0.005,17801,0,0.020446500000000003,0.0012065,0.0041263,-0.0041263,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/10,S04,ILA027-E,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ILA027-E.AT2,0.005,17801,0,0.02273917857142857,0.0005269321428571428,0.00460794,-0.00460794,0.0,FF22
S04/ILA027-E/P1/G3fine_r36/SaT1/11,S04,ILA027-E,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ILA027-E.AT2,0.005,17801,0,0.02513889285714286,0.001968082142857143,0.00510498,-0.00510498,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/0,S05,ILA027-E,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ILA027-E.AT2,0.005,17801,0,0.0017487025,0.0004883625,0.00036067,-0.00036067,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/1,S05,ILA027-E,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ILA027-E.AT2,0.005,17801,0,0.003497375,0.0009765575,0.000721335,-0.000721335,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/2,S05,ILA027-E,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ILA027-E.AT2,0.005,17801,0,0.0052431,0.0014458775,0.00108148,-0.00108148,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/3,S05,ILA027-E,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ILA027-E.AT2,0.005,17801,0,0.006929975,0.0016700075,0.00143098,-0.00143098,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/4,S05,ILA027-E,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ILA027-E.AT2,0.005,17801,0,0.008222275,0.0015185875,0.00170421,-0.00170421,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/5,S05,ILA027-E,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ILA027-E.AT2,0.005,17801,0,0.009102225,0.001236975,0.00189642,-0.00189642,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/6,S05,ILA027-E,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ILA027-E.AT2,0.005,17801,0,0.0096281,0.001149975,0.00201921,-0.00201921,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/7,S05,ILA027-E,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ILA027-E.AT2,0.005,17801,0,0.010395175,0.0012748375,0.00218746,-0.00218746,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/8,S05,ILA027-E,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ILA027-E.AT2,0.005,17801,0,0.010915,0.00160659,0.00230857,-0.00230857,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/9,S05,ILA027-E,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ILA027-E.AT2,0.005,17801,0,0.0112714,0.0017367075,0.00239345,-0.00239345,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/10,S05,ILA027-E,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ILA027-E.AT2,0.005,17801,0,0.011659775,0.001879345,0.00248587,-0.00248587,0.0,FF22
S05/ILA027-E/P1/G3fine_r36/SaT1/11,S05,ILA027-E,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ILA027-E.AT2,0.005,17801,0,0.011948725,0.0019485975,0.00255593,-0.00255593,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/0,S01,ILA027-V,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ILA027-V.AT2,0.005,17801,0,0.00063798,0.00041861000000000003,0.000127596,-0.000127596,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/1,S01,ILA027-V,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ILA027-V.AT2,0.005,17801,0,0.0012759633333333333,0.0008372200000000001,0.000255192,-0.000255192,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/2,S01,ILA027-V,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ILA027-V.AT2,0.005,17801,0,0.0019139433333333334,0.00125583,0.000382789,-0.000382789,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/3,S01,ILA027-V,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ILA027-V.AT2,0.005,17801,0,0.0025519233333333334,0.0016744366666666666,0.000510385,-0.000510385,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/4,S01,ILA027-V,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ILA027-V.AT2,0.005,17801,0,0.003189906666666667,0.0020930233333333334,0.000637981,-0.000637981,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/5,S01,ILA027-V,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ILA027-V.AT2,0.005,17801,0,0.0038279,0.002511423333333333,0.000765578,-0.000765578,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/6,S01,ILA027-V,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ILA027-V.AT2,0.005,17801,0,0.004465866666666667,0.0029287966666666668,0.000893179,-0.000893179,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/7,S01,ILA027-V,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ILA027-V.AT2,0.005,17801,0,0.0051037999999999995,0.003342166666666667,0.00102079,-0.00102079,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/8,S01,ILA027-V,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ILA027-V.AT2,0.005,17801,0,0.0057415999999999995,0.0037438000000000003,0.00114846,-0.00114846,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/9,S01,ILA027-V,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ILA027-V.AT2,0.005,17801,0,0.006379033333333333,0.004119733333333334,0.00127624,-0.00127624,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/10,S01,ILA027-V,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ILA027-V.AT2,0.005,17801,0,0.007015433333333334,0.0044530333333333335,0.00140426,-0.00140426,0.0,FF22
S01/ILA027-V/P1/G3fine_r36/SaT1/11,S01,ILA027-V,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ILA027-V.AT2,0.005,17801,0,0.0076493333333333335,0.0047361,0.00153266,-0.00153266,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/0,S02,ILA027-V,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ILA027-V.AT2,0.005,17801,0,0.00043419374999999997,0.00027647968749999996,9.1588e-05,-9.1588e-05,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/1,S02,ILA027-V,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ILA027-V.AT2,0.005,17801,0,0.0008683906249999999,0.0005529593749999999,0.000183176,-0.000183176,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/2,S02,ILA027-V,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ILA027-V.AT2,0.005,17801,0,0.0013025843749999999,0.000829440625,0.000274764,-0.000274764,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/3,S02,ILA027-V,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ILA027-V.AT2,0.005,17801,0,0.0017367812499999998,0.0011059187499999998,0.000366352,-0.000366352,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/4,S02,ILA027-V,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ILA027-V.AT2,0.005,17801,0,0.002170975,0.001382396875,0.00045794,-0.00045794,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/5,S02,ILA027-V,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ILA027-V.AT2,0.005,17801,0,0.0026051687499999998,0.0016588718749999999,0.000549528,-0.000549528,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/6,S02,ILA027-V,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ILA027-V.AT2,0.005,17801,0,0.0030393625,0.0019353062499999998,0.000641115,-0.000641115,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/7,S02,ILA027-V,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ILA027-V.AT2,0.005,17801,0,0.0034735312499999996,0.0022115625,0.000732701,-0.000732701,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/8,S02,ILA027-V,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ILA027-V.AT2,0.005,17801,0,0.0039076875,0.0024871624999999995,0.00082428,-0.00082428,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/9,S02,ILA027-V,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ILA027-V.AT2,0.005,17801,0,0.0043416875,0.0027607499999999997,0.000915838,-0.000915838,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/10,S02,ILA027-V,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ILA027-V.AT2,0.005,17801,0,0.004775375,0.0030291031249999995,0.00100734,-0.00100734,0.0,FF22
S02/ILA027-V/P1/G3fine_r36/SaT1/11,S02,ILA027-V,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ILA027-V.AT2,0.005,17801,0,0.00520825,0.00328559375,0.00109871,-0.00109871,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/0,S03,ILA027-V,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ILA027-V.AT2,0.005,17801,0,0.0005943542857142857,0.00031026285714285713,0.000127362,-0.000127362,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/1,S03,ILA027-V,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ILA027-V.AT2,0.005,17801,0,0.0011887114285714286,0.0006205228571428571,0.000254724,-0.000254724,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/2,S03,ILA027-V,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ILA027-V.AT2,0.005,17801,0,0.0017830657142857143,0.0009307857142857142,0.000382085,-0.000382085,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/3,S03,ILA027-V,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ILA027-V.AT2,0.005,17801,0,0.0023774200000000003,0.0012410342857142858,0.000509447,-0.000509447,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/4,S03,ILA027-V,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ILA027-V.AT2,0.005,17801,0,0.0029717714285714286,0.0015510971428571428,0.000636808,-0.000636808,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/5,S03,ILA027-V,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ILA027-V.AT2,0.005,17801,0,0.003566057142857143,0.0018596228571428571,0.000764156,-0.000764156,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/6,S03,ILA027-V,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ILA027-V.AT2,0.005,17801,0,0.00416,0.0021602114285714283,0.000891438,-0.000891438,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/7,S03,ILA027-V,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ILA027-V.AT2,0.005,17801,0,0.004752542857142857,0.0024323314285714286,0.00101844,-0.00101844,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/8,S03,ILA027-V,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ILA027-V.AT2,0.005,17801,0,0.005340542857142858,0.0026333685714285716,0.00114455,-0.00114455,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/9,S03,ILA027-V,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ILA027-V.AT2,0.005,17801,0,0.0059166,0.002717402857142857,0.00126828,-0.00126828,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/10,S03,ILA027-V,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ILA027-V.AT2,0.005,17801,0,0.006466142857142857,0.0026782,0.00138669,-0.00138669,0.0,FF22
S03/ILA027-V/P1/G3fine_r36/SaT1/11,S03,ILA027-V,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ILA027-V.AT2,0.005,17801,0,0.006967542857142857,0.002549914285714286,0.00149535,-0.00149535,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/0,S04,ILA027-V,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ILA027-V.AT2,0.005,17801,0,0.0005726892857142857,0.0004288,0.000107379,-0.000107379,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/1,S04,ILA027-V,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ILA027-V.AT2,0.005,17801,0,0.0011453785714285714,0.0008576035714285714,0.000214759,-0.000214759,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/2,S04,ILA027-V,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ILA027-V.AT2,0.005,17801,0,0.0017180678571428573,0.0012864035714285715,0.000322138,-0.000322138,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/3,S04,ILA027-V,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ILA027-V.AT2,0.005,17801,0,0.002290760714285714,0.0017152035714285716,0.000429517,-0.000429517,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/4,S04,ILA027-V,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ILA027-V.AT2,0.005,17801,0,0.002863442857142857,0.002143996428571429,0.000536896,-0.000536896,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/5,S04,ILA027-V,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ILA027-V.AT2,0.005,17801,0,0.0034360928571428575,0.0025727107142857145,0.000644268,-0.000644268,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/6,S04,ILA027-V,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ILA027-V.AT2,0.005,17801,0,0.0040085357142857145,0.003000971428571429,0.000751601,-0.000751601,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/7,S04,ILA027-V,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ILA027-V.AT2,0.005,17801,0,0.004580107142857144,0.003427339285714286,0.000858775,-0.000858775,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/8,S04,ILA027-V,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ILA027-V.AT2,0.005,17801,0,0.005148785714285714,0.0038475000000000002,0.000965421,-0.000965421,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/9,S04,ILA027-V,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ILA027-V.AT2,0.005,17801,0,0.0057095714285714284,0.0042511785714285715,0.00107063,-0.00107063,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/10,S04,ILA027-V,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ILA027-V.AT2,0.005,17801,0,0.006252035714285714,0.004618785714285715,0.00117246,-0.00117246,0.0,FF22
S04/ILA027-V/P1/G3fine_r36/SaT1/11,S04,ILA027-V,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ILA027-V.AT2,0.005,17801,0,0.006757857142857144,0.0049224285714285715,0.00126755,-0.00126755,0.0,FF22
S05/ILA027-V/P1/G3fine_r36/SaT1/0,S05,ILA027-V,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ILA027-V.AT2,0.005,17801,0,0.0004826675,4.495025e-06,9.95503e-05,-9.95503e-05,0.0,FF22
S05/ILA027-V/P1/G3fine_r36/SaT1/1,S05,ILA027-V,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ILA027-V.AT2,0.005,17801,0,0.0009653375,8.990075e-06,0.000199101,-0.000199101,0.0,FF22
S05/ILA027-V/P1/G3fine_r36/SaT1/2,S05,ILA027-V,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ILA027-V.AT2,0.005,17801,0,0.001448005,1.34851e-05,0.000298651,-0.000298651,0.0,FF22
S05/ILA027-V/P1/G3fine_r36/SaT1/3,S05,ILA027-V,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ILA027-V.AT2,0.005,17801,0,0.0019306725,1.7980175e-05,0.000398201,-0.000398201,0.0,FF22
S05/ILA027-V/P1/G3fine_r36/SaT1/4,S05,ILA027-V,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ILA027-V.AT2,0.005,17801,0,0.00241334,2.24759e-05,0.000497751,-0.000497751,0.0,FF22
S05/ILA027-V/P1/G3fine_r36/SaT1/5,S05,ILA027-V,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ILA027-V.AT2,0.005,17801,0,0.002896,2.6978e-05,0.0005973,-0.0005973,0.0,FF22
S05/ILA027-V/P1/G3fine_r36/SaT1/6,S05,ILA027-V,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ILA027-V.AT2,0.005,17801,0,0.003378625,3.151775e-05,0.00069684,-0.00069684,0.0,FF22
S05/ILA027-V/P1/G3fine_r36/SaT1/7,S05,ILA027-V,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ILA027-V.AT2,0.005,17801,0,0.003861025,3.6222e-05,0.00079634,-0.00079634,0.0,FF22
S05/ILA027-V/P1/G3fine_r36/SaT1/8,S05,ILA027-V,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ILA027-V.AT2,0.005,17801,0,0.0043428,4.149e-05,0.00089571,-0.00089571,0.0,FF22
S05/ILA027-V/P1/G3fine_r36/SaT1/9,S05,ILA027-V,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ILA027-V.AT2,0.005,17801,0,0.004822725,4.8361e-05,0.000994714,-0.000994714,0.0,FF22
S05/ILA027-V/P1/G3fine_r36/SaT1/10,S05,ILA027-V,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ILA027-V.AT2,0.005,17801,0,0.005298225,5.913325e-05,0.00109283,-0.00109283,0.0,FF22
